id,title,artist,popularity,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
6vtdlSyFtpLWtZ3Gz3lsMq,Chhuye Dile Mon - Duet,Tahsan,Popular,2014,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
4qNjgaUvAHEuFM1fg2mDXv,Tomar Jonno,Arnob,Not Popular,2009,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
5FHfoyKePSnW080vSzVAUN,Hok Kolorob,Arnob,Not Popular,2009,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
309Xex6aPEjqJ4d8iBuOaa,Tomar Ghorey,Anusheh Anadil,Popular,2017,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1wjSP8ED0GR4FIsPG5vxa4,Hridoy - Duet,Elita Karim,Kind of Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
68QMWRl4pMd7jA3lNKKhCh,Shunil Boruna,Mahadi,Kind of Popular,2006,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1YsTbRXJitAb308Ikm45xd,Amaro Parano Jaha Chay,Bappa Mazumder,Not Popular,2015,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
46iASsDqcmuNFcFl1CsCTl,Din Bari Jay,Bappa Mazumder,Kind of Popular,2006,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0kLtNSYoNMyTLPIKKIuYp4,She Ke,Rafa,Not Popular,2010,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2ZCilcKoKzg2fpn7bxa95C,Meghomilon,Tanjib Sarowar,Not Popular,2011,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
3zWJqzfebIRO2XbguICseV,Aamake Aamar Moto Thaakte Dao,Anupam Roy,Not Popular,2010,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Short,Simple
5WOSuDDS2FEjjd4uHGpkTJ,Aaj Ei Akash,Elita Karim,Kind of Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
60JTYFizDwOgBeUiCGxR99,Mittha Shikhali,Tanjib Sarowar,Not Popular,2016,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
3mg1Ynp9f0EqlS3qqDLPcH,Nijhum Raat - Duet,Mahadi,Kind of Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0VWdMLYbaZ6Wpa3MyRs6AJ,Tomar Amar,Tahsan,Not Popular,2016,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0H6FaGPxpq7q0B0yNZnYZD,Purano Shei Diner Kotha,Bassbaba Sumon,Kind of Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2jrhNcbUSU3q8OX3GtvnVJ,Ei Meghla Dine Ekla,Hemant Kumar,Kind of Popular,1960,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Instrumental,Recorded,Positive,Medium,Short,Simple
5bPEUVyCQEYdIscrGdiHj7,Bhebe Bhebe,Hridoy Khan,Not Popular,2008,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
0EH2uqvxu2EUD8jcBmKsio,Shesh Dekha Bondhu,Rafa,Not Popular,2010,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
5WsRN9tE7aScH6bgrc8ibk,Parbo Na,Arijit Singh,Not Popular,2014,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6S9nKYb1GOZQYGZDVtKUhM,Apitaf,Aurthohin,Not Popular,2008,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2KFAq7aCl2uEDx4VzHzDtq,Keu Prem Kore,S I Tutul,Kind of Popular,2014,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
4oF0nJP0yW5TLxWuZpoBDY,Ersha,Tahsan,Not Popular,2004,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0tkSijA73Gt4KCpkZp0GsR,Baji,Bappa Mozumder,Not Popular,2010,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
39STyRRdgcMpOGxSUyR4qY,Ki Manush Banaila Bhobe,Tabib Mahmud,Kind of Popular,2020,Mid-dance,High Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Short,Simple
0NEB8WGejHka40GzdscQJQ,Jogoter Arale,Critical Mahmood,Kind of Popular,2022,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
3Fl5JdtKkSsYMbZbx4qRGD,Fande Poriya,Bangla Mentalz,Kind of Popular,2013,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
6D1nvG3z1eTJfVZoMl3SMg,Chinta Nai,Mr. AbD,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
7cD5cXIpR4shvrdbJeETFp,Ustha Pickup,Mc Mugz,Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
0kU4vI4B3Zg71wO5tnA9T6,Bebshar Poristhiti,Aly Hasan,Kind of Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0Cz9LihI51LQ6e4m0SaJhF,Kashundi,SHEZAN,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2Pjw9hGYHJ1I0CBoNQMFBx,Tomar Preme,Cfu36,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
1TaAIYtAEJEVQaP0mwIfGG,Jaygamoto,Black Zang,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1mEfeHvIglA2xqLBbVAo14,Clear Cut,SHEZAN,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Negative,Fast,Short,Complex
7HbUtZIuSeJcScyegqCCCM,Murir Tin,Towfique,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
7HbUtZIuSeJcScyegqCCCM,Murir Tin,Towfique,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
5kMr6724kNSzLiMsS8Kr9B,Bazar Gorom,Aly Hasan,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4El1blqsazEurG6gpvyUtF,Bhober Pagol,Nigar Sumi,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
2LEefOxpyWSWJiAhANCPXL,Mayabi Chokh,Stoic Bliss,Popular,2006,Mid-dance,High Energy,Non-enharmonic,Loud,Mixed,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
13oGU1eJRCmDu5FknB3914,Bonobasher Shadhon,Jalali Set,Not Popular,2016,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
6Tr2jvh6UEQZhToysZwuom,Seal Maar,SnareByt,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Negative,Medium,Short,Simple
7DHebojOOulRRVJFstmrFC,Bangla Hype,Black Zang,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
6ixHoIFq3aL0EyUswVUK1E,Koi Roila,Bangla Mentalz,Kind of Popular,2014,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
6MFbNMovIp7RlB5ZG8wwMP,DHAMAKA,SHAFAYAT,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
2OyRa16SWpHq69caUUl3q2,Mayabono Biharini,Mr. AbD,Kind of Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
2rHIyMVO0C9WeihUDxBBUZ,Ai mama ai,Uptown Lokolz,Kind of Popular,2012,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
3L2EmAbewuHeLLNZ0NI0NS,Hishab Mile Na,Tabib Mahmud,Kind of Popular,2021,High-dance,Low Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0o37lDfbROoTWM5kNPINrW,Player,Shiekh Sadi,Kind of Popular,2022,Mid-dance,Low Energy,Non-enharmonic,Normal,Mixed,Non-Acoustic,Vocal,Recorded,Negative,Fast,Short,Simple
3KfwzxXeo2WvkKxeu258Wi,Abar Abar Jigay,Stoic Bliss,Popular,2007,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
56Y4NrsCmoa6XNvAT9mjML,Pistoler jibon,Uptown Lokolz,Kind of Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0brkGUOjezhOU0fxoIu1es,Radhar Kunje,Alvee,Kind of Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1OPEsM3miYhJRSbxuw3JFG,Jalali,Jalali Set,Not Popular,2016,High-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0L5VoebDPJ47QZm1Pv41ks,Boshonto Batashe / Sonabonde,Samz Vai,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
7hIanoIyCopD8YL0dhLVI0,Marattok Madarchod,1230 Klassick,Kind of Popular,2021,High-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2B4W34z0c4j0p0W2K6CCmS,Agun Lagse Bazare,Rafid Dewan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
4UjDc5seYtHLBa550GP6pD,Nahubo,ANIMES ROY,Not Popular,2023,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
7woVn36RsUBQxmSIPIZ9yH,Chap Nai,Tabib Mahmud,Kind of Popular,2020,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
5a8ox5s2EJh0XRUGvcIw3u,Shonar Bangladesh,Aly Hasan,Kind of Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
5mFuZc4PBIO2ZGoLVojBwD,Boshen Boshen,Alvee,Kind of Popular,2020,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
5OUxqfaI0k0BgmF1CaqW2g,Nesha Lagena,G. M. Ashraf,Not Popular,2022,High-dance,High Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
3yTt8nPH80xvGOGTiW2Zcf,Kal Theke Nai,Antik Mahmud,Kind of Popular,2022,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
7zD33cXcAVRDgEVmOtQYP7,Hayre Kopal,Sarowar,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
64PYCZhG4zdGFc8R6IPhVx,New In Dhaka,Siam Hawlader,Kind of Popular,2023,High-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
340IgloPDkqJDn7hdaaTKv,Blacklist,SHEZAN,Kind of Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
6Mh8ukxgfBFAb8jfQdVkf8,Khobor Ekhan,RESTIVE,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
7oNTBt7rrURqpwSCFP5W8H,Ay Chol,Samz Vai,Not Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
3Be8rIA2Ed7FWc4u1wXD2j,Rajdhani Street,Critical Mahmood,Kind of Popular,2021,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1dM6nGYG8PhsEYuV9kGtPv,Code 36,Cfu36,Kind of Popular,2020,High-dance,High Energy,Enharmonic,Normal,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
12ySnumjnntFLVmZ4QybSE,Thaki Shob Hype E,50EAZY,Not Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
4SrTb5RUCmd51UpPnW1v2o,SHAAMLA,Fokir Lal Miah,Kind of Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Long,Simple
6zd0ESJOEZQOvQ1V2xOxP6,Golapi,Esti,Not Popular,2021,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6XxtP9JA6QaRnYjaOZwJwe,Local Saloon,Rafid Dewan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6Vo27LtcfC5DHA4sJP2hie,Ferrari Folk,Black Zang,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
7dRtv24OBmxEMYz7RL38gz,Labh Nai,L.M.G Beats,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
7hf10t1PKnpcT4vUocAf6A,Levele Nai,Tri Gang,Not Popular,2019,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
7HlDJn2nJKwoEKewgzAQvL,Knockout,SHEZAN,Kind of Popular,2021,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
4RYkuCr0xcseHr45lZt9c8,Pocket Khali,Critical Mahmood,Not Popular,2023,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0p2Qp2lXgfjX6cTY7K19yq,Baki Batta,Aly Hasan,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
7iY0Gwetb9NAoX861UTQkq,Kushtian Sawal,Mr. AbD,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
5xZinXAsDNlSOIc2wlydJc,Kagojer Note,GxP,Kind of Popular,2019,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
7ivL3Y8PcelYT5RTPdRgkX,Etai HIP HOP,Cfu36,Kind of Popular,2022,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
7ivL3Y8PcelYT5RTPdRgkX,Etai HIP HOP,Cfu36,Kind of Popular,2022,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
1o3NR39fcKbnMZ0lYYFuoz,Bioscope,Mcc-e Mac,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Short,Simple
2701PmyNLy0SKatmrwlwJg,Jonggol,SnareByt,Kind of Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1KeqD3GqtRlltRtD9hY3bF,Jatrapala,Critical Mahmood,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
7fSgerc0L4zefJPkwDCeyv,Jibone Ki Pabona - Rap Version,Ri8 Music,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
7pd3eoXzDUXFNtwnXyfCXp,FAUL BAUL,HIGH BOLD,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0GypO4bLxIxS7MvdkT1GBc,Mohan Shilpi,Critical Mahmood,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
2tUktd0LDZqukmfqcFNlwy,Delivery Boy,Rafid Dewan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0vLtjtcbDqyYoKj8hVZFkY,Tota Pakhi,Asia Islam Dola,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2QQ1VS6yXkeElGPHWhbwVt,Amar Kicu Kotha Ache,Tabib Mahmood,Not Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Short,Simple
0SJUGcJSlw8mUvG0chZEja,Amar ar Vallage na,Anik Sahan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
5eCZOv5KiteBqy5QJpR5tb,Hit Koira Den,Anik Sahan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
11nh0KhWXy157UYMXXV6ob,Ay Chol,Gunshot Player,Not Popular,2022,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
097Vun36s2zHKqmIksv22C,Deyal,Bangla Five,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
7KW7Q5QbjTfp4sFdm2lRo8,Hurray,Jairalok,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Acoustic,Vocal,Recorded,Negative,Medium,Short,Simple
7J3ohZKnwdtCsSFStVpRlU,Culture Attack,HIGH BOLD,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0MdOQOFfzn2ecL8Ivd9l1l,Chakri Nai,Rafid Dewan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0DSrYYVrdXYVpcqHKWYoiz,Kotoi Rongo,Sarowar,Not Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6fkQ85DfS9mX53tWxokR7U,Baan,SnareByt,Kind of Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
7w688d3yaDubpInqBYWc93,SHARTHO,MAH1,Not Popular,2023,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
5d7H7Hyp0w9JV85YAtDznQ,Shakkhi,D-ruthless,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,Mixed,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
4wnzjM64a33Ku7JR7gEC5O,HANDA,SAWON DB,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
25n1mIAw7jOwafeYoCM1Cu,Bengali Sauce,BIGDBANGLA,Kind of Popular,2019,Mid-dance,High Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Live,Negative,Fast,Medium,Simple
1KjPeUilhpfq0W5Puttgv5,Dhaka City,Jalali Set,Not Popular,2016,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2niNz11ulFH0x1g5wFIUcn,Kameena,Farooque Bhai Project,Kind of Popular,2020,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1QbDQEMhuPxaW5gbKs3Ofy,Thik Ase Bhaya,Munim Arefin Swajan,Not Popular,2023,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
6KEmNCHU0RoNhCVhFJcZ1y,Megh Balika,Mahtim Sakib,Popular,2024,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
3qRyAzzzvWr3o3up4St8Zq,Mayabono Biharini,Sushmita Sarker,Popular,2020,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
73A0vbBCTdSuyno6KVD5Vy,Aalo,Tahsan,Popular,2008,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1o9VPOa9DaMNr63pLaBzvM,Ekta Gopon Kotha - Rnb,Topu,Popular,2009,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
6rLO07g7aAfDBlWvYowKVv,Mombati,Mahib Ahsan,Popular,2019,Mid-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
3VZUSgPeU2ne5QV3XeIFkC,Kobitar Gaan | Hasan Joy,Agun Pakhir Gaan,Popular,2021,High-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2SaPIRPyNSMCxABtlTQ68s,Ga Chuye Bolo,Tanjib Sarowar,Popular,2023,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
0vOIdsQb7P5uQ46LJn0vS8,Tai Tomar Kheyal,Miftah Zaman,Popular,2017,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1qmHr1OlmHiHPKX4GuUWnz,Maine Royaan,Tanveer Evan,Very Popular,2021,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2UVAEgZsHyi11ieKApculQ,Shohoj Kotha - Version 01,Kaaktaal,Popular,2022,No-dance,Low Energy,Non-enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
0AEhTnH1nR8zJ2d3iwQyM3,Bhalobasha Baki,Popeye Bangladesh,Popular,2015,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2GOBChHLPlErJoS5yVJ2Fe,Keu Kotha Rakheni,Minar Rahman,Popular,2023,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2Y04ZSRKADiBdKHLaF1RtG,Abar Dekha Holey - Karagarer Version,Kaaktaal,Popular,2022,No-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Long,Simple
5pebgx4IJ5YvZH2sYOHDRf,Your Eyes,Barney Sku,Very Popular,2021,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Short,Simple
6qVQIGL3jqP9OPoYwjL3pl,Valobashbo Bashbo Re - Version 1,Habib Wahid,Popular,2005,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4wG7zBOjjpT7YXS3EEozn1,Golokdhadha - Version 01,Kaaktaal,Popular,2022,No-dance,Low Energy,Enharmonic,Quiet,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
6q1iCzgB2rcolVIlvLCqKq,Tomar Pichu Charbo Na,Nahid Hasan,Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
0h7Qsna9u6RyQMKB8Wi1wP,Ajob Duniya,Shiekh Sadi,Popular,2022,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
4S9i9OaGqGpUzJyX1fqTbI,Paliye Jabo,Pritom Hasan,Popular,2023,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
